Index,Indicator,Up,Down,Forecasts,ar,ma,p,q
1953-10-13,1,1,0,0.00204591699917173,3,5,1,1
1953-10-14,-1,0,-1,-0.000602802107823664,5,2,1,1
1953-10-15,1,1,0,0.00194615819103381,5,3,1,1
1953-10-16,1,1,0,0.00105440497397672,4,3,1,1
1953-10-19,-1,0,-1,-0.000471644765091364,2,5,1,1
1953-10-20,1,1,0,2.20908932545836e-05,5,3,1,1
1953-10-21,1,1,0,0.00103001762890958,2,4,1,1
1953-10-22,1,1,0,0.000952995739627241,2,3,1,1
1953-10-23,1,1,0,0.000585427266212219,2,4,1,1
1953-10-26,-1,0,-1,-0.000571975061078589,2,5,1,1
1953-10-27,-1,0,-1,-0.000628837943297886,2,5,1,1
1953-10-28,1,1,0,0.000299244864484531,2,5,1,1
1953-10-29,1,1,0,0.000660126841225369,2,4,1,1
1953-10-30,1,1,0,0.00208158707059724,5,0,1,1
1953-11-02,-1,0,-1,-0.00180325877049746,5,2,1,1
1953-11-04,1,1,0,0.00180324748067241,0,5,1,1
1953-11-05,-1,0,-1,-0.00109635871828753,5,3,1,1
1953-11-06,1,1,0,0.00198745394545933,0,3,1,1
1953-11-09,-1,0,-1,-0.000922922878841365,0,2,1,1
1953-11-10,1,1,0,0.000704807479791955,5,1,1,1
1953-11-12,-1,0,-1,-0.00143556745103491,5,3,1,1
1953-11-13,1,1,0,0.00283238659327067,5,1,1,1
1953-11-16,1,1,0,0.000214090703508471,2,0,1,1
1953-11-17,-1,0,-1,-0.00149257377935909,5,0,1,1
1953-11-18,1,1,0,0.000150692548154439,4,2,1,1
1953-11-19,1,1,0,0.00109331293207,0,5,1,1
1953-11-20,1,1,0,1.67511316980065e-05,3,4,1,1
1953-11-23,-1,0,-1,-0.00049601781260667,5,1,1,1
1953-11-24,-1,0,-1,-0.00119715725782014,5,3,1,1
1953-11-25,1,1,0,0.00275484728800631,4,3,1,1
1953-11-27,-1,0,-1,-0.000606077568164922,5,1,1,1
1953-11-30,1,1,0,0.00125848423656425,5,1,1,1
1953-12-01,1,1,0,0.000284760681143779,5,0,1,1
1953-12-02,1,1,0,0.000549594752495941,5,1,1,1
1953-12-03,1,1,0,0.0010086550195079,0,3,1,1
1953-12-04,-1,0,-1,-0.000544962342984106,0,2,1,1
1953-12-07,1,1,0,0.000171561573337561,2,0,1,1
1953-12-08,-1,0,-1,-6.03238913991963e-05,0,3,1,1
1953-12-09,-1,0,-1,-5.49891635575936e-05,2,0,1,1
1953-12-10,1,1,0,0.000430776733036633,2,0,1,1
1953-12-11,1,1,0,9.28461588402209e-06,2,0,1,1
1953-12-14,1,1,0,0.000376569462083301,2,0,1,1
1953-12-15,-1,0,-1,-0.000127809060792191,2,0,1,1
1953-12-16,1,1,0,0.000637368178113164,2,0,1,1
1953-12-17,1,1,0,0.00155193045873401,2,0,1,1
1953-12-18,-1,0,-1,-0.00105239249038199,3,5,1,1
1953-12-21,1,1,0,0.00086529108722315,0,5,1,1
1953-12-22,1,1,0,0.000642783389172033,5,1,1,1
1953-12-23,-1,0,-1,-0.000734022969782296,0,3,1,1
1953-12-24,1,1,0,0.000551066479986731,0,2,1,1
1953-12-28,1,1,0,0.000989887599052906,0,2,1,1
1953-12-29,-1,0,-1,-0.000966879852487622,2,0,1,1
1953-12-30,-1,0,-1,-0.000738097574942914,2,3,1,1
1953-12-31,1,1,0,0.00222250791312467,2,0,1,1
1954-01-04,-1,0,-1,-0.00129278450018875,5,1,1,1
1954-01-05,1,1,0,0.00094916791680515,5,4,1,1
1954-01-06,1,1,0,4.20309528151237e-05,5,3,1,1
1954-01-07,-1,0,-1,-0.000263059268833498,1,3,1,1
1954-01-08,-1,0,-1,-0.000200568206340694,5,0,1,1
1954-01-11,-1,0,-1,-9.26181360677375e-05,4,0,1,1
1954-01-12,-1,0,-1,-0.0007518573052117,5,5,1,1
1954-01-13,1,1,0,0.00149356659452592,0,2,1,1
1954-01-14,1,1,0,0.000357355149865852,2,0,1,1
1954-01-15,1,1,0,0.000190074218299888,5,1,1,1
1954-01-18,1,1,0,0.00138816346152647,4,1,1,1
1954-01-19,-1,0,-1,-0.000580474005072047,3,5,1,1
1954-01-20,1,1,0,0.00231593959458975,3,4,1,1
1954-01-21,-1,0,-1,-0.000796324794365566,0,2,1,1
1954-01-22,1,1,0,0.000470801315253867,0,2,1,1
1954-01-25,1,1,0,0.000356719873549336,5,4,1,1
1954-01-26,1,1,0,0.00145479151480787,3,5,1,1
1954-01-27,1,1,0,0.00110738290744913,5,3,1,1
1954-01-28,-1,0,-1,-0.00138188922757953,5,3,1,1
1954-01-29,1,1,0,0.000859845328737207,4,0,1,1
1954-02-01,-1,0,-1,-0.000300156519879798,5,1,1,1
1954-02-02,-1,0,-1,-0.000593801310353112,2,0,1,1
1954-02-03,1,1,0,9.90168333501181e-05,5,3,1,1
1954-02-04,1,1,0,0.000414199670646711,4,3,1,1
1954-02-05,1,1,0,0.000939595125325968,4,1,1,1
1954-02-08,-1,0,-1,-5.30387571342041e-06,3,1,1,1
1954-02-09,-1,0,-1,-0.000544950605578559,3,0,1,1
1954-02-10,1,1,0,0.000188438052426549,2,0,1,1
1954-02-11,1,1,0,0.000459497321870002,5,0,1,1
1954-02-12,-1,0,-1,-0.000164695889053502,5,0,1,1
1954-02-15,1,1,0,0.00105438499611756,5,2,1,1
1954-02-16,-1,0,-1,-0.00066121825389236,4,2,1,1
1954-02-17,-1,0,-1,-0.000759285168785393,2,0,1,1
1954-02-18,1,1,0,0.00166503175272029,2,0,1,1
1954-02-19,1,1,0,0.000140247768093426,2,4,1,1
1954-02-23,1,1,0,0.000666959312897856,4,2,1,1
1954-02-24,-1,0,-1,-0.000579483922446389,2,0,1,1
1954-02-25,1,1,0,0.000702801081699186,5,0,1,1
1954-02-26,1,1,0,0.000739712415888239,4,0,1,1
1954-03-01,1,1,0,0.0013708953622302,3,0,1,1
1954-03-02,-1,0,-1,-0.000977420503014126,5,1,1,1
1954-03-03,1,1,0,0.000674555454216378,4,5,1,1
1954-03-04,-1,0,-1,-0.000640045746916783,5,3,1,1
1954-03-05,1,1,0,0.00192942007220722,3,4,1,1
1954-03-08,1,1,0,0.000116756157881911,5,3,1,1
1954-03-09,-1,0,-1,-0.000741927227146216,2,3,1,1
1954-03-10,1,1,0,0.000946958755384191,2,0,1,1
1954-03-11,1,1,0,0.00112693069247056,3,4,1,1
1954-03-12,1,1,0,0.00120911444920089,3,3,1,1
1954-03-15,1,1,0,0.000721502798596052,3,5,1,1
1954-03-16,-1,0,-1,-2.56368563499189e-05,2,4,1,1
1954-03-17,1,1,0,0.000604442384032417,2,3,1,1
1954-03-18,1,1,0,0.000460722130179734,5,3,1,1
1954-03-19,1,1,0,0.000211375591023048,2,5,1,1
1954-03-22,1,1,0,0.000101582998067138,5,3,1,1
1954-03-23,1,1,0,0.00043449994126193,5,3,1,1
1954-03-24,-1,0,-1,-0.000457999988160696,5,3,1,1
1954-03-25,1,1,0,0.000502390398648976,4,3,1,1
1954-03-26,-1,0,-1,-8.6090352940064e-05,4,3,1,1
1954-03-29,1,1,0,0.00205871173052833,5,1,1,1
1954-03-30,1,1,0,0.000336072798415802,2,0,1,1
1954-03-31,1,1,0,0.00175071803393927,3,5,1,1
1954-04-01,1,1,0,0.00366842208236131,4,5,1,1
1954-04-02,1,1,0,0.00167553575128134,3,4,1,1
1954-04-05,-1,0,-1,-0.00042971701581036,2,3,1,1
1954-04-06,1,1,0,0.000342286368242651,5,2,1,1
1954-04-07,-1,0,-1,-0.00187890008012308,5,4,1,1
1954-04-08,1,1,0,0.00229869669430939,2,3,1,1
1954-04-09,1,1,0,0.00127286465348376,2,5,1,1
1954-04-12,-1,0,-1,-0.00114130633105925,2,4,1,1
1954-04-13,1,1,0,0.00156670939915913,2,3,1,1
1954-04-14,1,1,0,0.00138965187989905,3,4,1,1
1954-04-15,1,1,0,0.00194382919572904,2,5,1,1
1954-04-19,1,1,0,0.00110694874116523,2,4,1,1
1954-04-20,-1,0,-1,-0.000259836334443213,2,3,1,1
1954-04-21,1,1,0,0.000519009659669763,2,3,1,1
1954-04-22,-1,0,-1,-0.00114773205206354,2,4,1,1
1954-04-23,1,1,0,0.00020696577000955,2,3,1,1
1954-04-26,-1,0,-1,-0.000221961838373669,5,4,1,1
1954-04-27,1,1,0,0.000588230258950764,5,0,1,1
1954-04-28,-1,0,-1,-0.00141185186827717,5,1,1,1
1954-04-29,1,1,0,0.00133110322319571,3,0,1,1
1954-04-30,1,1,0,0.00208724859848325,5,3,1,1
1954-05-03,-1,0,-1,-0.000864245667940937,3,5,1,1
1954-05-04,-1,0,-1,-0.000425889644606202,4,3,1,1
1954-05-05,1,1,0,0.00313312868346125,2,4,1,1
1954-05-06,1,1,0,0.00178421090695567,3,3,1,1
1954-05-07,1,1,0,0.0012085139354967,2,5,1,1
1954-05-10,-1,0,-1,-0.000880165530183189,3,5,1,1
1954-05-11,1,1,0,0.00027270746827208,3,4,1,1
1954-05-12,1,1,0,0.000728152201161869,5,3,1,1
1954-05-13,1,1,0,0.00356385754395919,2,3,1,1
1954-05-14,-1,0,-1,-0.00157397955257402,2,3,1,1
1954-05-17,1,1,0,0.00177446698880878,4,3,1,1
1954-05-18,-1,0,-1,-0.00101778224949201,2,3,1,1
1954-05-19,1,1,0,0.000910088276371255,2,5,1,1
1954-05-20,1,1,0,0.00130215038454933,2,4,1,1
1954-05-21,1,1,0,0.00259407803691965,2,3,1,1
1954-05-24,-1,0,-1,-0.000515092295728373,3,3,1,1
1954-05-25,-1,0,-1,-0.000461605759448897,5,3,1,1
1954-05-26,-1,0,-1,-0.000111860020290173,2,4,1,1
1954-05-27,1,1,0,0.00313780379467218,2,3,1,1
1954-05-28,1,1,0,0.000222455495247586,2,3,1,1
1954-06-01,1,1,0,0.00135269872032284,5,0,1,1
1954-06-02,1,1,0,0.00015753201000105,5,1,1,1
1954-06-03,1,1,0,0.000335571384444979,5,0,1,1
1954-06-04,1,1,0,0.000582602141275162,5,0,1,1
1954-06-07,1,1,0,0.000933297370441848,5,2,1,1
1954-06-08,-1,0,-1,-0.000134540043188251,2,3,1,1
1954-06-09,-1,0,-1,-0.00252883519537732,3,2,1,1
1954-06-10,1,1,0,0.0013926332352138,2,4,1,1
1954-06-11,1,1,0,0.000855145302865203,2,3,1,1
1954-06-14,-1,0,-1,-0.00142944580672013,2,3,1,1
1954-06-15,-1,0,-1,-0.000489183792411045,2,0,1,1
1954-06-16,1,1,0,0.00124160741100825,2,0,1,1
1954-06-17,1,1,0,0.00257294595097186,2,5,1,1
1954-06-18,-1,0,-1,-0.000936377070286343,2,0,1,1
1954-06-21,-1,0,-1,-0.00302783103142347,2,5,1,1
1954-06-22,-1,0,-1,-0.00197552474904533,2,4,1,1
1954-06-23,1,1,0,0.00177742273792121,2,3,1,1
1954-06-24,1,1,0,0.00552588815346501,2,3,1,1
1954-06-25,1,1,0,0.000997466455725154,3,2,1,1
1954-06-28,-1,0,-1,-0.000497774580909268,3,0,1,1
1954-06-29,1,1,0,0.000963408370450639,2,0,1,1
1954-06-30,1,1,0,0.000734364887442837,2,0,1,1
1954-07-01,-1,0,-1,-0.000572289987868208,2,5,1,1
1954-07-02,1,1,0,0.00302087333123654,2,4,1,1
1954-07-06,1,1,0,0.00312992752812328,2,3,1,1
1954-07-07,1,1,0,0.00071617002473534,2,3,1,1
1954-07-08,-1,0,-1,-0.00201782725092535,2,5,1,1
1954-07-09,1,1,0,0.000759644370716677,2,4,1,1
1954-07-12,1,1,0,0.00323058238482056,2,3,1,1
1954-07-13,1,1,0,0.000166727354277901,2,3,1,1
1954-07-14,-1,0,-1,-0.00060883754534158,2,3,1,1
1954-07-15,1,1,0,0.000234765519865165,2,3,1,1
1954-07-16,1,1,0,0.000578082040409098,4,5,1,1
1954-07-19,-1,0,-1,-3.31790702030188e-06,2,4,1,1
1954-07-20,1,1,0,0.00157988622199904,2,3,1,1
1954-07-21,-1,0,-1,-0.000257345229477674,3,4,1,1
1954-07-22,1,1,0,0.000905539682090251,2,4,1,1
1954-07-23,-1,0,-1,-0.000737569596512544,2,3,1,1
1954-07-26,-1,0,-1,-0.00047590523025916,2,3,1,1
1954-07-27,1,1,0,0.00225461255448225,2,3,1,1
1954-07-28,1,1,0,0.00332086506769786,2,3,1,1
1954-07-29,1,1,0,0.00193501442373806,3,3,1,1
1954-07-30,-1,0,-1,-0.000117347382531497,2,3,1,1
1954-08-02,-1,0,-1,-0.00211415067985302,2,4,1,1
1954-08-03,-1,0,-1,-0.000676232266677015,2,3,1,1
1954-08-04,1,1,0,0.000916661062418005,2,3,1,1
1954-08-05,1,1,0,0.00200131662733023,2,3,1,1
1954-08-06,-1,0,-1,-1.3630199954874e-05,4,0,1,1
1954-08-09,-1,0,-1,-0.00116856448452327,3,0,1,1
1954-08-10,1,1,0,0.000699408869311392,2,0,1,1
1954-08-11,1,1,0,0.00252136307153349,5,0,1,1
1954-08-12,1,1,0,0.000373913427475707,4,0,1,1
1954-08-13,-1,0,-1,-0.00186393831522663,3,0,1,1
1954-08-16,1,1,0,0.00465097912613242,2,5,1,1
1954-08-17,1,1,0,0.00295125218804325,2,3,1,1
1954-08-18,-1,0,-1,-0.000960980653288147,2,3,1,1
1954-08-19,-1,0,-1,-0.000670343090158682,2,3,1,1
1954-08-20,1,1,0,0.00109017778434512,2,3,1,1
1954-08-23,1,1,0,0.00231212457507258,2,5,1,1
1954-08-24,1,1,0,0.00107873279000749,2,4,1,1
1954-08-25,1,1,0,0.000958663337512337,4,2,1,1
1954-08-26,-1,0,-1,-0.00105511763629603,2,3,1,1
1954-08-27,-1,0,-1,-0.000462713668560336,3,3,1,1
1954-08-30,1,1,0,0.0012805086717645,2,0,1,1
1954-08-31,-1,0,-1,-0.00167586180280058,5,1,1,1
1954-09-01,1,1,0,0.000150419152460496,5,1,1,1
1954-09-02,1,1,0,0.00489854829081043,2,5,1,1
1954-09-03,-1,0,-1,-0.00195769593583321,2,5,1,1
1954-09-07,-1,0,-1,-0.00134288204021743,2,5,1,1
1954-09-08,1,1,0,0.000417374259318961,0,5,1,1
1954-09-09,-1,0,-1,-0.000305351824273464,0,4,1,1
1954-09-10,1,1,0,0.000546665365364642,0,3,1,1
1954-09-13,1,1,0,0.00077111078582969,2,0,1,1
1954-09-14,-1,0,-1,-0.000670257389285625,2,5,1,1
1954-09-15,-1,0,-1,-0.00116673929576307,2,3,1,1
1954-09-16,1,1,0,0.000510339626742062,2,5,1,1
1954-09-17,1,1,0,0.00354101790380094,2,4,1,1
1954-09-20,1,1,0,0.00286764098563183,2,3,1,1
1954-09-21,-1,0,-1,-0.00191106191214306,2,3,1,1
1954-09-22,1,1,0,0.00226617694379391,2,5,1,1
1954-09-23,1,1,0,0.000322600038343959,2,3,1,1
1954-09-24,1,1,0,0.0016781808949875,2,3,1,1
1954-09-27,1,1,0,0.00141021769853671,4,0,1,1
1954-09-28,1,1,0,0.00147175387396377,2,5,1,1
1954-09-29,1,1,0,0.00143748658803357,4,2,1,1
1954-09-30,-1,0,-1,-0.000275794621906966,5,3,1,1
1954-10-01,-1,0,-1,-8.11390039386934e-05,5,3,1,1
1954-10-04,1,1,0,0.00100764473510005,2,4,1,1
1954-10-05,1,1,0,0.000994460508932925,2,3,1,1
1954-10-06,1,1,0,0.0011309813459294,2,5,1,1
1954-10-07,1,1,0,0.00105413661654662,2,5,1,1
1954-10-08,1,1,0,0.000751977343823549,2,4,1,1
1954-10-11,1,1,0,0.00150403537798682,2,3,1,1
1954-10-12,-1,0,-1,-0.00147866708426195,5,3,1,1
1954-10-13,1,1,0,0.000162466431153051,5,3,1,1
1954-10-14,1,1,0,0.0010972130148801,5,0,1,1
1954-10-15,-1,0,-1,-0.00252542645339069,4,5,1,1
1954-10-18,1,1,0,0.00155850405615257,4,5,1,1
1954-10-19,1,1,0,0.00244724628287738,2,5,1,1
1954-10-20,-1,0,-1,-0.00040991471826879,2,3,1,1
1954-10-21,1,1,0,0.00179018134756451,2,0,1,1
1954-10-22,-1,0,-1,-0.000506223023064671,2,3,1,1
1954-10-25,1,1,0,0.000998219028644946,5,0,1,1
1954-10-26,-1,0,-1,-0.00017959301009846,0,4,1,1
1954-10-27,1,1,0,0.00128412526734556,3,0,1,1
1954-10-28,1,1,0,0.000272103918396615,2,5,1,1
1954-10-29,-1,0,-1,-0.00146550049344328,2,5,1,1
1954-11-01,-1,0,-1,-4.71268362233206e-06,2,3,1,1
1954-11-03,1,1,0,0.00272421892453808,2,5,1,1
1954-11-04,1,1,0,0.00382594120955524,4,3,1,1
1954-11-05,-1,0,-1,-1.89109209796786e-05,2,3,1,1
1954-11-08,-1,0,-1,-0.00210511361026731,2,0,1,1
1954-11-09,1,1,0,0.00550490075901282,5,3,1,1
1954-11-10,-1,0,-1,-0.000189891667458177,2,5,1,1
1954-11-11,-1,0,-1,-0.00107927164474974,2,5,1,1
1954-11-12,1,1,0,0.00221786028131926,2,0,1,1
1954-11-15,-1,0,-1,-0.00082391083974609,2,4,1,1
1954-11-16,1,1,0,0.000841243685973811,2,3,1,1
1954-11-17,1,1,0,0.00256739795565865,2,5,1,1
1954-11-18,1,1,0,0.000344493180647745,4,0,1,1
1954-11-19,-1,0,-1,-0.00121581621450796,2,3,1,1
1954-11-22,1,1,0,0.000404527870101865,5,3,1,1
1954-11-23,1,1,0,0.000415269791512381,2,5,1,1
1954-11-24,1,1,0,0.00299718955651988,2,3,1,1
1954-11-26,1,1,0,0.000944507565430564,2,3,1,1
1954-11-29,1,1,0,0.00407358336362852,2,3,1,1
1954-11-30,1,1,0,0.000725095056117729,2,3,1,1
1954-12-01,-1,0,-1,-6.37484626280877e-05,2,3,1,1
1954-12-02,1,1,0,0.00040903441501752,3,0,1,1
1954-12-03,1,1,0,0.00286917201782399,2,0,1,1
1954-12-06,1,1,0,0.00149239116121234,2,0,1,1
1954-12-07,1,1,0,0.000756261479036923,2,0,1,1
1954-12-08,1,1,0,0.00251532957358465,2,3,1,1
1954-12-09,-1,0,-1,-0.000516077656365174,2,0,1,1
1954-12-10,-1,0,-1,-0.000186843402126404,2,0,1,1
1954-12-13,1,1,0,0.000552317973948796,2,0,1,1
1954-12-14,-1,0,-1,-0.00078918844569126,2,3,1,1
1954-12-15,-1,0,-1,-0.00148044697918185,2,5,1,1
1954-12-16,1,1,0,0.00329971902048102,2,5,1,1
1954-12-17,1,1,0,0.00306354444623541,2,3,1,1
1954-12-20,1,1,0,0.00627679511374102,2,4,1,1
1954-12-21,-1,0,-1,-0.00624908778234855,2,3,1,1
1954-12-22,1,1,0,0.00435055278638781,3,0,1,1
1954-12-23,1,1,0,0.000127546734374242,2,0,1,1
1954-12-27,-1,0,-1,-0.000564708890780537,1,5,1,1
1954-12-28,1,1,0,0.00292463621688996,3,5,1,1
1954-12-29,1,1,0,0.00377470745529659,3,1,1,1
1954-12-30,1,1,0,0.00178570306416795,2,5,1,1
1954-12-31,-1,0,-1,-0.00092582693257833,5,0,1,1
1955-01-03,1,1,0,0.00309495613489043,5,0,1,1
1955-01-04,1,1,0,0.0043899251200378,0,4,1,1
1955-01-05,-1,0,-1,-0.00463569156953212,0,3,1,1
1955-01-06,-1,0,-1,-0.0023816858706559,2,4,1,1
1955-01-07,1,1,0,0.00177537693830524,4,2,1,1
1955-01-10,1,1,0,0.00137239746845032,2,3,1,1
1955-01-11,1,1,0,0.00227761634618742,2,0,1,1
1955-01-12,-1,0,-1,-0.00142057080739286,2,2,1,1
1955-01-13,1,1,0,0.000488653338365055,0,3,1,1
1955-01-14,1,1,0,0.000165076056725604,5,3,1,1
1955-01-17,1,1,0,0.000353459283955184,2,0,1,1
1955-01-18,-1,0,-1,-0.00337928351031298,2,0,1,1
1955-01-19,1,1,0,0.00550299459736692,2,0,1,1
1955-01-20,1,1,0,0.00099973679841607,3,5,1,1
1955-01-21,1,1,0,0.000647674500097062,5,3,1,1
1955-01-24,1,1,0,0.00415106119676114,4,5,1,1
1955-01-25,-1,0,-1,-0.000330293662570607,2,0,1,1
1955-01-26,1,1,0,0.000399088551080145,5,4,1,1
1955-01-27,1,1,0,0.00369190491489392,1,5,1,1
1955-01-28,-1,0,-1,-0.00145215871854156,0,5,1,1
1955-01-31,1,1,0,0.00208575813315582,0,4,1,1
1955-02-01,1,1,0,0.0023797455907478,0,3,1,1
1955-02-02,-1,0,-1,-0.000275489528209573,0,2,1,1
1955-02-03,-1,0,-1,-0.000434249960716948,4,2,1,1
1955-02-04,1,1,0,0.000179432185138603,5,0,1,1
1955-02-07,1,1,0,0.00461384251478611,4,0,1,1
1955-02-08,-1,0,-1,-0.00190999728947277,3,4,1,1
1955-02-09,-1,0,-1,-0.00155102085878092,4,2,1,1
1955-02-10,1,1,0,0.00463215241222302,2,0,1,1
1955-02-11,1,1,0,0.0011491373483531,2,0,1,1
1955-02-14,-1,0,-1,-0.000176871550487567,3,0,1,1
1955-02-15,1,1,0,0.00040840319478492,2,4,1,1
1955-02-16,1,1,0,0.001959223058479,2,0,1,1
1955-02-17,1,1,0,5.3467860997688e-05,2,0,1,1
1955-02-18,1,1,0,0.00138337006545454,5,0,1,1
1955-02-21,1,1,0,0.000728305592175407,0,4,1,1
1955-02-23,1,1,0,0.000301021299568515,3,0,1,1
1955-02-24,1,1,0,0.000756736726819467,2,0,1,1
1955-02-25,-1,0,-1,-0.000256262931979584,2,0,1,1
1955-02-28,1,1,0,0.00212669325382116,3,5,1,1
1955-03-01,1,1,0,0.00193694278613596,0,4,1,1
1955-03-02,-1,0,-1,-0.000755260053920679,4,2,1,1
1955-03-03,1,1,0,0.00213841264619126,2,0,1,1
1955-03-04,-1,0,-1,-9.58784373575902e-06,2,0,1,1
1955-03-07,1,1,0,0.000658491732777269,4,2,1,1
1955-03-08,-1,0,-1,-0.00119211869862886,4,2,1,1
1955-03-09,-1,0,-1,-0.00219238226500212,3,0,1,1
1955-03-10,1,1,0,0.000293726520966625,5,2,1,1
1955-03-11,1,1,0,0.00425139798956301,4,2,1,1
1955-03-14,-1,0,-1,-0.00460820754695054,4,2,1,1
1955-03-15,-1,0,-1,-0.00370431421677827,4,2,1,1
1955-03-16,1,1,0,0.0116956988047167,4,2,1,1
1955-03-17,-1,0,-1,-0.00136571656389085,5,3,1,1
1955-03-18,1,1,0,0.000557017429355229,4,3,1,1
1955-03-21,1,1,0,0.00329685570298307,3,5,1,1
1955-03-22,-1,0,-1,-0.000588175464881318,4,4,1,1
1955-03-23,1,1,0,0.00328763351518364,5,2,1,1
1955-03-24,1,1,0,0.00238117259181547,5,0,1,1
1955-03-25,1,1,0,0.000127255969782293,4,0,1,1
1955-03-28,-1,0,-1,-0.00172197489432861,2,5,1,1
1955-03-29,-1,0,-1,-0.000141246098238098,2,0,1,1
1955-03-30,1,1,0,0.00298314515288647,5,3,1,1
1955-03-31,-1,0,-1,-0.00305662655765921,4,2,1,1
1955-04-01,1,1,0,0.00364312149363728,4,3,1,1
1955-04-04,1,1,0,0.00391273692455753,4,2,1,1
1955-04-05,-1,0,-1,-0.0014140512357811,5,5,1,1
1955-04-06,1,1,0,0.00372483990435805,4,4,1,1
1955-04-07,1,1,0,0.00204645576775567,2,5,1,1
1955-04-11,-1,0,-1,-0.00114032010509234,2,4,1,1
1955-04-12,1,1,0,0.000905321644632144,5,0,1,1
1955-04-13,1,1,0,0.00184351222452288,4,0,1,1
1955-04-14,1,1,0,0.000153310174926024,3,0,1,1
1955-04-15,1,1,0,0.0011393095697415,2,0,1,1
1955-04-18,1,1,0,0.00307643033265699,3,5,1,1
1955-04-19,1,1,0,0.000707954573702721,2,5,1,1
1955-04-20,-1,0,-1,-0.00174864732162592,2,5,1,1
1955-04-21,1,1,0,0.00165270761810836,5,0,1,1
1955-04-22,1,1,0,0.000491589959158311,5,3,1,1
1955-04-25,-1,0,-1,-0.000532623808668063,2,5,1,1
1955-04-26,1,1,0,0.00283296226339508,2,0,1,1
1955-04-27,1,1,0,0.00149034333727652,2,0,1,1
1955-04-28,-1,0,-1,-0.00256318430079596,4,2,1,1
1955-04-29,1,1,0,0.00130825830037297,4,2,1,1
1955-05-02,1,1,0,0.00424422818847346,4,2,1,1
1955-05-03,-1,0,-1,-0.000495700740552346,3,0,1,1
1955-05-04,-1,0,-1,-0.000651508444635463,5,3,1,1
1955-05-05,1,1,0,0.00220720785781463,2,0,1,1
1955-05-06,1,1,0,2.30386849202078e-05,5,2,1,1
1955-05-09,1,1,0,0.000495397365670989,5,4,1,1
1955-05-10,1,1,0,0.00329155995839469,4,5,1,1
1955-05-11,-1,0,-1,-0.00167145418116596,4,5,1,1
1955-05-12,-1,0,-1,-0.00410990849851241,5,5,1,1
1955-05-13,1,1,0,0.00224669151743349,2,3,1,1
1955-05-16,1,1,0,0.00334397445677546,5,3,1,1
1955-05-17,-1,0,-1,-0.00325574836811047,3,4,1,1
1955-05-18,1,1,0,0.00546434018150156,3,4,1,1
1955-05-19,1,1,0,0.00464435134818224,4,5,1,1
1955-05-20,1,1,0,0.000312168510213844,4,4,1,1
1955-05-23,1,1,0,0.000883346802065511,5,2,1,1
1955-05-24,-1,0,-1,-0.000231768433049523,2,4,1,1
1955-05-25,1,1,0,0.00227674415496994,2,4,1,1
1955-05-26,1,1,0,0.00144538228526816,2,5,1,1
1955-05-27,1,1,0,0.00194520119494508,5,3,1,1
1955-05-31,1,1,0,0.000198201748624926,5,2,1,1
1955-06-01,1,1,0,0.000325614567884925,5,2,1,1
1955-06-02,1,1,0,0.000806137815270749,2,4,1,1
1955-06-03,1,1,0,0.00166438364710808,2,4,1,1
1955-06-06,1,1,0,0.00287220687410475,5,2,1,1
1955-06-07,1,1,0,0.00777945593125247,4,2,1,1
1955-06-08,-1,0,-1,-0.00180939562523124,2,3,1,1
1955-06-09,-1,0,-1,-0.00392566216251839,0,3,1,1
1955-06-10,1,1,0,0.00344708323467105,2,0,1,1
1955-06-13,1,1,0,0.00328069568955604,2,0,1,1
1955-06-14,1,1,0,0.00180146309821354,2,0,1,1
1955-06-15,-1,0,-1,-0.000433589685549177,3,1,1,1
1955-06-16,1,1,0,0.00189992734589309,0,3,1,1
1955-06-17,1,1,0,0.000400689146146642,2,0,1,1
1955-06-20,1,1,0,0.00144605992465899,2,0,1,1
1955-06-21,1,1,0,0.000631349872924941,2,0,1,1
1955-06-22,1,1,0,0.00273664359098204,2,0,1,1
1955-06-23,-1,0,-1,-0.000167882516521594,2,0,1,1
1955-06-24,1,1,0,0.00152749422567744,4,2,1,1
1955-06-27,1,1,0,5.17477021872957e-05,5,2,1,1
1955-06-28,1,1,0,0.000707409766574823,4,5,1,1
1955-06-29,1,1,0,0.00089323690744848,4,3,1,1
1955-06-30,1,1,0,0.00219652214534956,2,0,1,1
1955-07-01,1,1,0,0.00217422953369744,5,0,1,1
1955-07-05,1,1,0,0.000845041071417587,4,0,1,1
1955-07-06,1,1,0,0.00429294600121462,5,5,1,1
1955-07-07,1,1,0,0.00592590976586496,5,5,1,1
1955-07-08,-1,0,-1,-0.00804974356140251,2,0,1,1
1955-07-11,1,1,0,0.0036702518650214,5,0,1,1
1955-07-12,1,1,0,0.0015029305916549,4,0,1,1
1955-07-13,-1,0,-1,-0.00149933374238684,2,5,1,1
1955-07-14,-1,0,-1,-0.00102676229027774,2,0,1,1
1955-07-15,1,1,0,0.0033586168215564,2,0,1,1
1955-07-18,-1,0,-1,-1.3115818212092e-05,5,4,1,1
1955-07-19,1,1,0,5.89906059212093e-05,4,5,1,1
1955-07-20,1,1,0,0.0014299740450647,5,2,1,1
1955-07-21,1,1,0,0.000781971298310105,5,5,1,1
1955-07-22,1,1,0,0.00251764992609204,5,0,1,1
1955-07-25,1,1,0,0.0010693894436061,5,0,1,1
