Date,10D,30D,60D,90D,120D,150D,180D
11/12/2009,0.37,0.386,0.4383,0.4827,0.5161,0.5504,0.5932
11/11/2009,0.3682,0.3825,0.4357,0.4761,0.5096,0.5465,0.5888
11/10/2009,0.3675,0.3864,0.4389,0.4829,0.5188,0.5481,0.5942
11/9/2009,0.3683,0.386,0.4383,0.4827,0.5161,0.5504,0.5932
11/7/2009,0.3675,0.3864,0.4389,0.4829,0.5188,0.5481,0.5942
11/6/2009,0.3675,0.3864,0.4389,0.4829,0.5188,0.5481,0.5942
11/5/2009,0.3683,0.386,0.4383,0.4827,0.5161,0.5504,0.5932
11/4/2009,0.3683,0.386,0.4383,0.4827,0.5161,0.5504,0.5932
11/3/2009,0.3683,0.386,0.4383,0.4827,0.5161,0.5504,0.5932
11/2/2009,0.3683,0.386,0.4383,0.486,0.5179,0.5557,0.5968
10/31/2009,0.3675,0.3864,0.4389,0.4864,0.5208,0.5538,0.5981
10/30/2009,0.3675,0.3864,0.4389,0.4864,0.5208,0.5538,0.5981
10/29/2009,0.3667,0.3843,0.4367,0.4843,0.5179,0.5557,0.5968
10/28/2009,0.3725,0.3918,0.4446,0.4921,0.5269,0.5658,0.6081
10/27/2009,0.3677,0.387,0.44,0.486,0.5196,0.5575,0.5986
10/26/2009,0.3618,0.3825,0.4339,0.4779,0.5115,0.5485,0.5908
10/24/2009,0.3693,0.387,0.4407,0.4867,0.5207,0.5593,0.6004
10/23/2009,0.3693,0.387,0.4407,0.4867,0.5207,0.5593,0.6004
10/22/2009,0.369,0.3867,0.4407,0.4867,0.5207,0.5575,0.6004
10/21/2009,0.369,0.3867,0.4407,0.4867,0.5207,0.5575,0.6004
10/20/2009,0.369,0.3867,0.4407,0.4867,0.5207,0.5575,0.6004
10/19/2009,0.369,0.3867,0.4407,0.4867,0.5207,0.5575,0.6004
10/17/2009,0.369,0.3867,0.4407,0.4867,0.5207,0.5575,0.6004
10/16/2009,0.369,0.3867,0.4407,0.4867,0.5207,0.5575,0.6004
10/15/2009,0.3682,0.3871,0.4414,0.4871,0.5238,0.5558,0.6019
10/14/2009,0.369,0.3867,0.4407,0.4867,0.5207,0.5575,0.6004
10/13/2009,0.369,0.3867,0.4407,0.4867,0.5207,0.5575,0.6004
10/12/2009,0.3739,0.3893,0.4436,0.4911,0.5262,0.5658,0.61
10/10/2009,0.3682,0.3871,0.4414,0.4871,0.5238,0.5558,0.6019
10/9/2009,0.3682,0.3871,0.4414,0.4871,0.5238,0.5558,0.6019
10/8/2009,0.369,0.3867,0.4407,0.4867,0.5207,0.5575,0.6004
10/7/2009,0.3739,0.3918,0.4454,0.4929,0.5281,0.5677,0.61
10/6/2009,0.369,0.3867,0.4407,0.4867,0.5207,0.5575,0.6004
10/5/2009,0.3775,0.3957,0.4457,0.4932,0.5288,0.5677,0.6119
10/3/2009,0.3739,0.3932,0.4439,0.4896,0.5231,0.5542,0.5985
10/2/2009,0.3739,0.3932,0.4439,0.4896,0.5231,0.5542,0.5985
10/1/2009,0.3723,0.3903,0.441,0.487,0.5214,0.5575,0.6021
9/30/2009,0.3723,0.3903,0.441,0.487,0.5214,0.5575,0.6021
9/29/2009,0.3723,0.3903,0.441,0.487,0.5214,0.5575,0.6021
9/28/2009,0.3723,0.3903,0.441,0.487,0.5214,0.5575,0.6021
9/26/2009,0.3723,0.3903,0.441,0.4887,0.5214,0.5575,0.6021
9/25/2009,0.3723,0.3903,0.441,0.4887,0.5214,0.5575,0.6021
9/24/2009,0.3762,0.3927,0.4435,0.485,0.5208,0.5587,0.6025
9/23/2009,0.3853,0.4027,0.451,0.4953,0.5321,0.5682,0.6093
9/22/2009,0.3753,0.3927,0.441,0.502,0.5357,0.5754,0.62
9/21/2009,0.3747,0.3927,0.441,0.502,0.5357,0.5754,0.62
9/19/2009,0.3713,0.3893,0.4377,0.5003,0.5321,0.5718,0.6164
9/18/2009,0.3713,0.3893,0.4377,0.5003,0.5321,0.5718,0.6164
9/17/2009,0.3713,0.3893,0.4377,0.5003,0.5321,0.5718,0.6164
9/16/2009,0.3713,0.3893,0.4383,0.501,0.5329,0.5725,0.6171
9/15/2009,0.3713,0.3893,0.4383,0.501,0.5329,0.5725,0.6171
9/14/2009,0.3713,0.3893,0.4383,0.501,0.5329,0.5725,0.6171
9/12/2009,0.3713,0.3893,0.4383,0.501,0.5329,0.5725,0.6171
9/11/2009,0.3713,0.3893,0.4383,0.501,0.5329,0.5725,0.6171
9/10/2009,0.3621,0.3814,0.4318,0.4921,0.5258,0.5646,0.6088
9/9/2009,0.3713,0.3893,0.4383,0.501,0.5329,0.5725,0.6171
9/8/2009,0.3621,0.3814,0.4318,0.4921,0.5258,0.5646,0.6088
9/7/2009,0.373,0.391,0.44,0.5027,0.5329,0.5761,0.6225
9/5/2009,0.3639,0.3832,0.4336,0.4939,0.5258,0.5685,0.6146
9/4/2009,0.3639,0.3832,0.4336,0.4939,0.5258,0.5685,0.6146
9/3/2009,0.373,0.391,0.44,0.5027,0.5329,0.5761,0.6225
9/2/2009,0.3653,0.381,0.4343,0.4977,0.5346,0.5743,0.6171
9/1/2009,0.3646,0.3771,0.4314,0.4886,0.5238,0.5627,0.605
8/31/2009,0.3693,0.3843,0.4357,0.4957,0.5293,0.5654,0.61
8/29/2009,0.3686,0.3846,0.4361,0.4968,0.5331,0.5642,0.6123
8/28/2009,0.3686,0.3846,0.4361,0.4968,0.5331,0.5642,0.6123
8/27/2009,0.3693,0.3843,0.4357,0.4957,0.5293,0.5654,0.61
8/26/2009,0.3693,0.3843,0.4357,0.4957,0.5293,0.5654,0.61
8/25/2009,0.3727,0.3877,0.436,0.4957,0.5293,0.5654,0.6082
8/24/2009,0.3727,0.3877,0.436,0.4957,0.5293,0.5654,0.6082
8/22/2009,0.3727,0.3877,0.4347,0.4943,0.5279,0.5639,0.6068
8/21/2009,0.3727,0.3877,0.4347,0.4943,0.5279,0.5639,0.6068
8/20/2009,0.3727,0.3853,0.432,0.4937,0.5279,0.5639,0.6068
8/19/2009,0.3717,0.3843,0.432,0.4937,0.5279,0.5639,0.6068
8/18/2009,0.375,0.3868,0.4343,0.4993,0.5338,0.565,0.6073
8/17/2009,0.37,0.3843,0.432,0.4937,0.5279,0.5639,0.6068
8/15/2009,0.3693,0.3846,0.4321,0.4946,0.5315,0.5627,0.6088
8/14/2009,0.3693,0.3846,0.4321,0.4946,0.5315,0.5627,0.6088
8/13/2009,0.3693,0.3846,0.4321,0.4946,0.5315,0.5627,0.6088
8/12/2009,0.37,0.3843,0.432,0.4937,0.5279,0.5639,0.6068
8/11/2009,0.3689,0.3807,0.4289,0.4861,0.5204,0.5554,0.5977
8/10/2009,0.37,0.3843,0.432,0.4937,0.5279,0.5639,0.6068
8/8/2009,0.3693,0.3846,0.4321,0.4946,0.5315,0.5627,0.6088
8/7/2009,0.3693,0.3846,0.4321,0.4946,0.5315,0.5627,0.6088
8/6/2009,0.3693,0.3846,0.4321,0.4946,0.5315,0.5627,0.6088
8/5/2009,0.3647,0.379,0.4267,0.4883,0.5239,0.5582,0.6011
8/4/2009,0.3632,0.375,0.4232,0.4804,0.5162,0.5492,0.5915
8/3/2009,0.3693,0.3846,0.4321,0.4946,0.5315,0.5627,0.6088
8/1/2009,0.3647,0.379,0.4267,0.4883,0.5239,0.5582,0.6011
7/31/2009,0.3647,0.379,0.4267,0.4883,0.5239,0.5582,0.6011
7/30/2009,0.368,0.3797,0.43,0.49,0.5293,0.56,0.6046
7/29/2009,0.3729,0.3854,0.4357,0.4954,0.5354,0.5646,0.6127
7/28/2009,0.3668,0.3757,0.4268,0.4821,0.5219,0.5512,0.5954
7/27/2009,0.3668,0.3757,0.4268,0.4821,0.5219,0.5512,0.5954
7/25/2009,0.3729,0.3829,0.4336,0.4968,0.5369,0.5623,0.6065
7/24/2009,0.3729,0.3829,0.4336,0.4968,0.5369,0.5623,0.6065
7/23/2009,0.368,0.3807,0.4313,0.4913,0.5307,0.5614,0.6061
7/22/2009,0.3729,0.3829,0.4336,0.4968,0.5369,0.5623,0.6065
7/21/2009,0.368,0.3807,0.4313,0.4913,0.5307,0.5614,0.6061
7/20/2009,0.3725,0.3829,0.4336,0.4968,0.5369,0.5608,0.605
7/18/2009,0.368,0.3807,0.4313,0.4913,0.5307,0.5614,0.6061
7/17/2009,0.368,0.3807,0.4313,0.4913,0.5307,0.5614,0.6061
7/16/2009,0.3647,0.3797,0.4297,0.4897,0.5271,0.5582,0.6011
7/15/2009,0.3714,0.3861,0.4361,0.4968,0.5338,0.565,0.6112
7/14/2009,0.3689,0.38,0.4307,0.4861,0.5204,0.5554,0.5977
7/13/2009,0.37,0.3837,0.4337,0.4937,0.5279,0.5639,0.6068
7/11/2009,0.3714,0.3861,0.4361,0.4968,0.5338,0.565,0.6112
7/10/2009,0.3714,0.3861,0.4361,0.4968,0.5338,0.565,0.6112
7/9/2009,0.37,0.3837,0.4337,0.4937,0.5279,0.5639,0.6068
7/8/2009,0.37,0.3837,0.4337,0.4937,0.5279,0.5639,0.6068
7/7/2009,0.38,0.3937,0.4437,0.5053,0.5404,0.5746,0.6193
7/6/2009,0.3857,0.3968,0.4468,0.5118,0.5473,0.5765,0.6208
7/4/2009,0.3721,0.3868,0.4368,0.4975,0.5346,0.5658,0.6119
7/3/2009,0.3721,0.3868,0.4368,0.4975,0.5346,0.5658,0.6119
7/2/2009,0.3807,0.3943,0.4443,0.506,0.5411,0.5754,0.62
7/1/2009,0.3729,0.3875,0.4375,0.4982,0.5354,0.5665,0.6127
6/30/2009,0.3807,0.3943,0.445,0.5067,0.5418,0.5761,0.6207
6/29/2009,0.3807,0.3943,0.445,0.5067,0.5418,0.5761,0.6207
6/27/2009,0.3729,0.3875,0.4382,0.4989,0.5362,0.5673,0.6135
6/26/2009,0.3729,0.3875,0.4382,0.4989,0.5362,0.5673,0.6135
6/25/2009,0.3729,0.3875,0.4382,0.4989,0.5362,0.5673,0.6135
6/24/2009,0.3721,0.3868,0.4382,0.4989,0.5362,0.5673,0.6135
6/23/2009,0.3857,0.3968,0.4482,0.5079,0.5469,0.5742,0.6204
6/22/2009,0.3933,0.403,0.4533,0.5157,0.5525,0.5832,0.6279
6/20/2009,0.3933,0.403,0.4533,0.5157,0.5525,0.5832,0.6279
6/19/2009,0.3933,0.403,0.4533,0.5157,0.5525,0.5832,0.6279
6/18/2009,0.3933,0.403,0.4533,0.514,0.5507,0.5832,0.6261
6/17/2009,0.3857,0.3961,0.4464,0.5079,0.5469,0.5742,0.6204
6/16/2009,0.3857,0.3961,0.4464,0.5132,0.5488,0.5781,0.6223
6/15/2009,0.4073,0.4157,0.4627,0.5157,0.5539,0.5839,0.6286
6/13/2009,0.3971,0.4061,0.4529,0.5054,0.5465,0.5712,0.6115
6/12/2009,0.3971,0.4061,0.4529,0.5054,0.5465,0.5712,0.6115
6/11/2009,0.404,0.4123,0.4671,0.5204,0.5521,0.5804,0.6196
6/10/2009,0.3971,0.4061,0.4564,0.5079,0.5485,0.5712,0.6135
6/9/2009,0.3979,0.4068,0.4571,0.5086,0.5492,0.5719,0.6142
6/8/2009,0.4014,0.4104,0.4607,0.5104,0.5492,0.5719,0.6162
6/6/2009,0.4047,0.413,0.4633,0.513,0.5493,0.5775,0.6186
6/5/2009,0.4157,0.4163,0.4667,0.518,0.5546,0.5846,0.6257
6/4/2009,0.4113,0.4197,0.4733,0.5263,0.5582,0.59,0.6311
6/3/2009,0.405,0.4139,0.4679,0.5193,0.5531,0.5777,0.6219
6/2/2009,0.4035,0.4092,0.4635,0.5112,0.5471,0.5696,0.6133
6/1/2009,0.4013,0.4097,0.4633,0.5147,0.5457,0.5757,0.6168
5/30/2009,0.4025,0.4079,0.4625,0.5104,0.5435,0.5719,0.6123
5/29/2009,0.4025,0.4079,0.4625,0.5104,0.5435,0.5719,0.6123
5/28/2009,0.4025,0.4079,0.4625,0.5104,0.5435,0.5719,0.6123
5/27/2009,0.4025,0.4079,0.4625,0.5104,0.5435,0.5719,0.6123
5/26/2009,0.4043,0.4132,0.4679,0.5193,0.5531,0.5777,0.6219
5/25/2009,0.404,0.413,0.465,0.5163,0.5475,0.5793,0.6204
5/23/2009,0.4093,0.4177,0.4697,0.521,0.5525,0.5843,0.6282
5/22/2009,0.4093,0.4177,0.4697,0.521,0.5525,0.5843,0.6282
5/21/2009,0.4064,0.4154,0.4675,0.5189,0.5527,0.5792,0.6265
5/20/2009,0.4027,0.411,0.463,0.5143,0.5454,0.5771,0.6211
5/19/2009,0.4118,0.4171,0.4693,0.5189,0.5527,0.5792,0.6265
5/18/2009,0.4175,0.4193,0.4714,0.5204,0.5535,0.5792,0.6265
5/16/2009,0.423,0.4247,0.4783,0.5273,0.5604,0.5914,0.6332
5/15/2009,0.423,0.4247,0.4783,0.5273,0.5604,0.5914,0.6332
5/14/2009,0.4112,0.4131,0.4654,0.5181,0.5496,0.5733,0.6179
5/13/2009,0.4139,0.4157,0.4679,0.5204,0.5496,0.5792,0.6204
5/12/2009,0.413,0.4147,0.4667,0.5157,0.5461,0.5771,0.6189
5/11/2009,0.4175,0.4193,0.4714,0.5204,0.5535,0.5792,0.6242
5/9/2009,0.4003,0.4053,0.459,0.5157,0.5461,0.5771,0.6189
5/8/2009,0.4003,0.4053,0.459,0.5157,0.5461,0.5771,0.6189
5/7/2009,0.4037,0.4087,0.4623,0.519,0.5521,0.5814,0.6239
5/6/2009,0.407,0.412,0.464,0.5217,0.5514,0.5821,0.6289
5/5/2009,0.4103,0.4153,0.4707,0.5257,0.5586,0.5893,0.6379
5/4/2009,0.3965,0.4023,0.4585,0.5181,0.5517,0.575,0.6275
5/2/2009,0.3879,0.3942,0.4508,0.5092,0.54,0.5654,0.6158
5/1/2009,0.3879,0.3942,0.4508,0.5092,0.54,0.5654,0.6158
4/30/2009,0.3879,0.3942,0.4508,0.5092,0.54,0.5654,0.6158
4/29/2009,0.4046,0.4067,0.4654,0.5196,0.5554,0.5808,0.6331
4/28/2009,0.4087,0.4108,0.4704,0.5246,0.5604,0.5854,0.6319
4/27/2009,0.4158,0.4177,0.4765,0.5304,0.5654,0.5967,0.6413
4/25/2009,0.4087,0.4108,0.4725,0.5308,0.5642,0.5931,0.6358
4/24/2009,0.4087,0.4108,0.4725,0.5308,0.5642,0.5931,0.6358
4/23/2009,0.4087,0.4108,0.4704,0.5246,0.5604,0.5854,0.6319
4/22/2009,0.4087,0.4108,0.4704,0.5246,0.5623,0.5854,0.6319
4/21/2009,0.4196,0.4215,0.4871,0.5362,0.5696,0.5967,0.645
4/20/2009,0.4225,0.4243,0.4843,0.5389,0.5723,0.6054,0.65
4/18/2009,0.4225,0.4243,0.4843,0.5389,0.5723,0.6054,0.65
4/17/2009,0.4225,0.4243,0.4843,0.5389,0.5723,0.6054,0.65
4/16/2009,0.4243,0.4261,0.4879,0.5407,0.5723,0.6131,0.6577
4/15/2009,0.4243,0.4261,0.4879,0.5425,0.58,0.6131,0.6596
4/14/2009,0.4319,0.4338,0.4965,0.5573,0.5908,0.6308,0.675
4/13/2009,0.4261,0.4296,0.4914,0.5479,0.5838,0.6188,0.6596
4/11/2009,0.4261,0.4296,0.4914,0.5479,0.5838,0.6188,0.6596
4/10/2009,0.4261,0.4296,0.4914,0.5479,0.5838,0.6188,0.6596
4/9/2009,0.4242,0.4283,0.4858,0.5433,0.5838,0.6131,0.6481
4/8/2009,0.43,0.4338,0.4915,0.5438,0.5858,0.62,0.6563
4/7/2009,0.4242,0.4283,0.4867,0.5433,0.5869,0.6185,0.6481
4/6/2009,0.4223,0.4281,0.4838,0.54,0.5775,0.62,0.65
4/4/2009,0.4146,0.4242,0.4781,0.5392,0.59,0.6158,0.6479
4/3/2009,0.4146,0.4242,0.4781,0.5392,0.59,0.6158,0.6479
4/2/2009,0.4223,0.4242,0.48,0.5342,0.5671,0.6096,0.6438
4/1/2009,0.4292,0.435,0.4915,0.5438,0.5858,0.6208,0.66
3/31/2009,0.4271,0.4325,0.4886,0.5407,0.5792,0.6192,0.6554
3/30/2009,0.4138,0.4235,0.4762,0.5335,0.5713,0.6083,0.6433
3/28/2009,0.435,0.4412,0.5013,0.5579,0.6012,0.6392,0.6677
3/27/2009,0.435,0.4412,0.5013,0.5579,0.6012,0.6392,0.6677
3/26/2009,0.4369,0.4408,0.4992,0.5535,0.6046,0.6354,0.6704
3/25/2009,0.4369,0.4408,0.4992,0.5535,0.6046,0.6354,0.6746
3/24/2009,0.435,0.4386,0.4957,0.5496,0.5965,0.6327,0.6688
3/23/2009,0.4377,0.4415,0.4935,0.5469,0.5942,0.625,0.6637
3/21/2009,0.4457,0.4493,0.5029,0.5579,0.6023,0.6385,0.6742
3/20/2009,0.4457,0.4493,0.5029,0.5579,0.6023,0.6385,0.6742
3/19/2009,0.4185,0.4262,0.4858,0.5412,0.6004,0.6417,0.6783
3/18/2009,0.4243,0.4314,0.4904,0.5418,0.6004,0.6423,0.68
3/17/2009,0.4257,0.435,0.4925,0.5461,0.6019,0.6438,0.6815
3/16/2009,0.43,0.4408,0.4996,0.5567,0.6212,0.6573,0.6969
3/14/2009,0.4469,0.4569,0.5131,0.5638,0.6292,0.6683,0.705
3/13/2009,0.4469,0.4569,0.5131,0.5638,0.6292,0.6683,0.705
3/12/2009,0.4662,0.4723,0.5342,0.5888,0.6542,0.6996,0.7321
3/11/2009,0.4364,0.4457,0.5014,0.5532,0.6135,0.6554,0.6912
3/10/2009,0.4315,0.4415,0.4977,0.5535,0.6146,0.6558,0.6904
3/9/2009,0.4364,0.4457,0.5014,0.5532,0.6135,0.6554,0.6912
3/7/2009,0.4323,0.4408,0.5054,0.5631,0.6242,0.6579,0.6904
3/6/2009,0.4323,0.4408,0.5054,0.5631,0.6242,0.6579,0.6904
3/5/2009,0.4267,0.4317,0.4954,0.5517,0.6185,0.6515,0.6854
3/4/2009,0.4433,0.4533,0.5183,0.5771,0.6346,0.6735,0.7065
3/3/2009,0.4604,0.4689,0.53,0.5839,0.6346,0.6812,0.7142
3/2/2009,0.4433,0.4533,0.5183,0.5771,0.6385,0.6765,0.7104
2/28/2009,0.4425,0.4517,0.5175,0.5754,0.6369,0.675,0.7088
2/27/2009,0.4425,0.4517,0.5175,0.5754,0.6369,0.675,0.7088
2/26/2009,0.4515,0.4608,0.52,0.5735,0.6325,0.6746,0.7071
2/25/2009,0.4542,0.4633,0.5275,0.5863,0.65,0.6873,0.7212
2/24/2009,0.4462,0.4527,0.5158,0.5777,0.6438,0.68,0.7167
2/23/2009,0.465,0.4729,0.5325,0.5846,0.6442,0.6842,0.7154
2/21/2009,0.4614,0.4693,0.5361,0.5864,0.6442,0.6842,0.7154
2/20/2009,0.4614,0.4693,0.5361,0.5864,0.6442,0.6842,0.7154
2/19/2009,0.4946,0.5163,0.5975,0.6704,0.7162,0.7458,0.7662
2/18/2009,0.5504,0.5781,0.6546,0.7,0.7513,0.7779,0.7996
2/17/2009,0.565,0.595,0.6717,0.7167,0.7742,0.8008,0.8169
2/16/2009,0.5682,0.5957,0.6757,0.7196,0.7704,0.8027,0.8227
2/14/2009,0.5575,0.585,0.6621,0.7,0.7454,0.7738,0.7958
2/13/2009,0.5575,0.585,0.6621,0.7,0.7454,0.7738,0.7958
2/12/2009,0.5582,0.5857,0.6629,0.7021,0.7454,0.7738,0.7958
2/11/2009,0.5487,0.5783,0.6579,0.6975,0.7531,0.7808,0.8038
2/10/2009,0.5681,0.5985,0.675,0.7154,0.7621,0.79,0.8108
2/9/2009,0.5646,0.5975,0.6762,0.7208,0.7785,0.8062,0.8281
2/7/2009,0.5673,0.6015,0.6781,0.7192,0.7621,0.79,0.8117
2/6/2009,0.5673,0.6015,0.6781,0.7192,0.7621,0.79,0.8117
2/5/2009,0.5558,0.59,0.6692,0.7115,0.7517,0.7817,0.8054
2/4/2009,0.5671,0.6083,0.6892,0.7292,0.7858,0.8123,0.8342
2/3/2009,0.5742,0.6127,0.6904,0.7288,0.7688,0.7962,0.8167
2/2/2009,0.5858,0.6242,0.7077,0.7519,0.8021,0.8358,0.8583
1/31/2009,0.5783,0.6179,0.6979,0.7433,0.7942,0.835,0.8577
1/30/2009,0.5783,0.6179,0.6979,0.7433,0.7942,0.835,0.8577
1/29/2009,0.5783,0.6179,0.6979,0.7433,0.7942,0.835,0.8577
1/28/2009,0.5783,0.6179,0.6979,0.7433,0.7942,0.835,0.8577
1/27/2009,0.5783,0.6179,0.6979,0.7433,0.7942,0.835,0.8577
1/26/2009,0.5783,0.6179,0.6979,0.7433,0.7942,0.835,0.8577
1/24/2009,0.5783,0.6179,0.6979,0.7433,0.7942,0.835,0.8577
1/23/2009,0.5783,0.6179,0.6979,0.7433,0.7942,0.835,0.8577
1/22/2009,0.5877,0.6242,0.6981,0.7419,0.7833,0.8213,0.8417
1/21/2009,0.5877,0.6242,0.6981,0.7419,0.7833,0.8213,0.8417
1/20/2009,0.5783,0.6179,0.6979,0.7433,0.7942,0.835,0.8577
1/19/2009,0.5877,0.6242,0.6981,0.7419,0.7833,0.8213,0.8417
1/17/2009,0.5723,0.6088,0.6885,0.7327,0.7729,0.8067,0.8292
1/16/2009,0.5825,0.62,0.7,0.7458,0.7981,0.835,0.8577
1/15/2009,0.6154,0.645,0.735,0.7777,0.8115,0.8465,0.8654
1/14/2009,0.5971,0.6317,0.7083,0.7533,0.8038,0.8388,0.8615
1/13/2009,0.6054,0.6338,0.7125,0.7583,0.8096,0.8446,0.8654
1/12/2009,0.6054,0.6338,0.7125,0.7583,0.8096,0.8446,0.8654
1/10/2009,0.6012,0.6242,0.7004,0.7462,0.7854,0.8233,0.8417
1/9/2009,0.6096,0.6338,0.7208,0.7583,0.8173,0.8562,0.8788
1/8/2009,0.6819,0.6896,0.7673,0.8119,0.848,0.8893,0.923
1/7/2009,0.9835,0.9982,1.0375,1.0772,1.1305,1.1805,1.2258
1/6/2009,0.9904,1.0064,1.0469,1.0857,1.142,1.1882,1.2392
1/5/2009,0.9825,0.9979,1.0386,1.0773,1.1324,1.1747,1.22
1/3/2009,0.9988,1.0059,1.0472,1.0868,1.143,1.1889,1.23
1/2/2009,0.9988,1.0059,1.0472,1.0868,1.143,1.1889,1.23
1/1/2009,0.9988,1.0059,1.0472,1.0868,1.143,1.1889,1.23
12/31/2008,0.9988,1.0059,1.0472,1.0868,1.143,1.1889,1.23
12/30/2008,0.9988,1.0059,1.0472,1.0868,1.143,1.1889,1.23
12/29/2008,0.9987,1.0064,1.0469,1.0869,1.142,1.1897,1.2392
12/27/2008,0.9988,1.0059,1.0472,1.0879,1.143,1.1889,1.23
12/26/2008,0.9988,1.0059,1.0472,1.0879,1.143,1.1889,1.23
12/25/2008,1.0004,1.0082,1.0487,1.0895,1.1447,1.1905,1.23
12/24/2008,1.0031,1.009,1.0506,1.0933,1.1447,1.1905,1.23
12/23/2008,0.9945,1.0014,1.0416,1.083,1.1332,1.1782,1.2185
12/22/2008,1.0129,1.0193,1.0644,1.109,1.1701,1.2182,1.2638
12/20/2008,1.0108,1.0167,1.0564,1.1029,1.1593,1.2051,1.2487
12/19/2008,1.0108,1.0167,1.0564,1.1029,1.1593,1.2051,1.2487
12/18/2008,1.0108,1.0167,1.0564,1.1029,1.1593,1.2051,1.2487
12/17/2008,1.0117,1.0181,1.0561,1.1023,1.1455,1.1889,1.2354
12/16/2008,1.035,1.0442,1.0823,1.1323,1.1719,1.2177,1.2687
12/15/2008,1.0375,1.0446,1.0825,1.1296,1.1698,1.2137,1.2604
12/13/2008,1.117,1.127,1.1575,1.2085,1.2585,1.3075,1.344
12/12/2008,1.117,1.127,1.1575,1.2085,1.2585,1.3075,1.344
12/11/2008,1.6521,1.6583,1.7167,1.7667,1.8267,1.8629,1.8983
12/10/2008,1.665,1.6719,1.7342,1.7819,1.8402,1.8802,1.9135
12/9/2008,1.6727,1.6796,1.7438,1.7915,1.8506,1.8885,1.9198
12/8/2008,1.6804,1.6873,1.7515,1.7915,1.8506,1.8885,1.924
12/6/2008,1.6858,1.6935,1.7558,1.7958,1.8552,1.891,1.9265
12/5/2008,1.6858,1.6935,1.7558,1.7958,1.8552,1.891,1.9265
12/4/2008,1.6867,1.695,1.7604,1.8038,1.8644,1.8994,1.936
12/3/2008,1.6875,1.695,1.7604,1.8038,1.8652,1.8994,1.936
12/2/2008,1.6908,1.6983,1.7587,1.8054,1.8667,1.9017,1.9383
12/1/2008,1.6971,1.7025,1.7587,1.8054,1.8667,1.9017,1.9383
11/29/2008,1.7054,1.7108,1.7629,1.8054,1.8744,1.9094,1.946
11/28/2008,1.7054,1.7108,1.7629,1.8054,1.8744,1.9094,1.946
11/27/2008,1.7054,1.7117,1.7679,1.8071,1.876,1.9102,1.9467
11/26/2008,1.695,1.7008,1.7585,1.7969,1.8665,1.9027,1.939
11/25/2008,1.7071,1.7133,1.7696,1.8071,1.8806,1.914,1.9475
11/24/2008,1.7071,1.7133,1.7696,1.8071,1.8806,1.914,1.9475
11/22/2008,1.7071,1.7133,1.7696,1.8071,1.8806,1.914,1.9475
11/21/2008,1.7071,1.7133,1.7696,1.8071,1.8806,1.914,1.9475
11/20/2008,1.695,1.7008,1.7585,1.7988,1.8685,1.9102,1.9569
11/19/2008,1.7,1.7069,1.7731,1.8065,1.8794,1.9152,1.9569
11/18/2008,1.7,1.7069,1.7731,1.8065,1.8794,1.9152,1.9569
11/17/2008,1.7,1.7069,1.7731,1.8065,1.8794,1.9152,1.9569
11/15/2008,1.735,1.7469,1.81,1.8462,1.9446,1.9725,2.0154
11/14/2008,1.735,1.7469,1.81,1.8462,1.9446,1.9725,2.0154
