Date,1Y,2Y,3Y,4Y,5Y,7Y,10Y,12Y,15Y
12/19/2007,2.35,2.375,2.4,2.435,2.483,2.555,2.61,2.87,2.7
12/18/2007,2.35,2.38,2.405,2.45,2.49,2.57,2.645,2.87,2.73
12/17/2007,2.363,2.38,2.395,2.435,2.49,2.55,2.625,2.87,2.72
12/14/2007,2.355,2.39,2.4,2.441,2.495,2.563,2.65,2.87,2.72
12/13/2007,2.36,2.38,2.415,2.455,2.498,2.57,2.658,2.87,2.72
12/12/2007,2.35,2.39,2.42,2.44,2.495,2.565,2.665,2.87,2.75
12/11/2007,2.35,2.373,2.403,2.445,2.488,2.555,2.635,2.87,2.74
12/10/2007,2.36,2.385,2.405,2.455,2.5,2.575,2.65,2.87,2.74
12/7/2007,2.35,2.385,2.415,2.45,2.495,2.573,2.65,2.87,2.74
12/6/2007,2.355,2.4,2.425,2.48,2.515,2.59,2.65,2.87,2.74
12/5/2007,2.37,2.42,2.455,2.505,2.545,2.62,2.71,2.87,2.78
12/4/2007,2.355,2.4,2.445,2.485,2.535,2.6,2.695,2.87,2.77
12/3/2007,2.363,2.408,2.438,2.48,2.523,2.59,2.68,2.87,2.75
11/30/2007,2.375,2.385,2.405,2.465,2.5,2.575,2.68,2.87,2.75
11/29/2007,2.355,2.395,2.42,2.465,2.505,2.575,2.665,2.87,2.75
11/28/2007,2.37,2.43,2.455,2.5,2.525,2.618,2.715,2.87,2.79
11/27/2007,2.36,2.405,2.43,2.5,2.525,2.605,2.7,2.87,2.79
11/26/2007,2.36,2.41,2.445,2.49,2.53,2.605,2.69,2.87,2.79
11/23/2007,2.34,2.37,2.39,2.435,2.47,2.54,2.63,2.87,2.71
11/22/2007,2.35,2.375,2.408,2.455,2.493,2.573,2.653,2.87,2.71
11/21/2007,2.345,2.38,2.415,2.46,2.5,2.565,2.64,2.87,2.71
11/20/2007,2.405,2.465,2.5,2.54,2.6,2.675,2.755,2.87,2.84
11/19/2007,2.41,2.47,2.505,2.555,2.59,2.67,2.72,2.87,2.87
11/16/2007,2.41,2.475,2.52,2.565,2.615,2.69,2.79,2.87,2.87
11/15/2007,2.44,2.518,2.565,2.61,2.673,2.748,2.84,2.87,2.92
11/14/2007,2.4,2.49,2.55,2.61,2.655,2.73,2.82,2.87,2.91
11/13/2007,2.42,2.49,2.545,2.6,2.655,2.728,2.82,2.87,2.87
11/12/2007,2.4,2.49,2.545,2.58,2.635,2.7,2.82,2.87,2.96
11/9/2007,2.43,2.51,2.565,2.63,2.68,2.765,2.865,2.87,2.96
11/8/2007,2.421,2.533,2.604,2.656,2.719,2.811,2.913,2.87,3.02
11/7/2007,2.445,2.526,2.63,2.678,2.74,2.82,2.94,2.87,3.02
11/6/2007,2.438,2.558,2.643,2.705,2.773,2.868,2.958,2.87,3.05
11/5/2007,2.433,2.548,2.623,2.705,2.795,2.86,2.96,2.87,2.94
11/2/2007,2.4,2.485,2.56,2.63,2.69,2.765,2.86,2.87,2.92
11/1/2007,2.405,2.495,2.555,2.625,2.675,2.75,2.84,2.87,2.925
10/31/2007,2.415,2.48,2.555,2.615,2.675,2.74,2.83,2.87,2.925
10/30/2007,2.408,2.478,2.555,2.615,2.675,2.75,2.835,2.87,2.925
10/29/2007,2.4,2.488,2.56,2.58,2.685,2.77,2.84,2.83,2.87
10/26/2007,2.396,2.47,2.53,2.58,2.645,2.715,2.793,2.83,2.87
10/25/2007,2.395,2.455,2.525,2.565,2.625,2.695,2.785,2.83,2.87
10/24/2007,2.385,2.444,2.485,2.535,2.59,2.655,2.755,2.82,2.89
10/23/2007,2.405,2.475,2.52,2.575,2.63,2.685,2.76,2.85,2.89
10/22/2007,2.395,2.455,2.5,2.555,2.593,2.655,2.765,2.85,2.915
10/19/2007,2.41,2.48,2.54,2.596,2.66,2.733,2.821,2.885,2.915
10/18/2007,2.41,2.485,2.54,2.605,2.67,2.743,2.82,2.9,2.925
10/17/2007,2.42,2.505,2.565,2.64,2.68,2.775,2.84,2.9,2.925
10/16/2007,2.41,2.523,2.585,2.635,2.71,2.77,2.893,2.9,2.925
10/15/2007,2.43,2.51,2.58,2.628,2.7,2.775,2.86,2.93,2.925
10/12/2007,2.41,2.495,2.56,2.64,2.67,2.775,2.845,2.93,2.905
10/11/2007,2.4,2.503,2.58,2.65,2.705,2.77,2.865,2.93,2.905
10/10/2007,2.415,2.515,2.57,2.665,2.705,2.8,2.9,2.93,2.905
10/9/2007,2.4,2.495,2.578,2.635,2.7,2.785,2.87,2.93,2.905
10/8/2007,2.425,2.525,2.598,2.678,2.73,2.799,2.926,2.84,2.885
10/5/2007,2.365,2.425,2.53,2.6,2.67,2.685,2.8,2.84,2.88
10/4/2007,2.355,2.43,2.49,2.555,2.61,2.685,2.775,2.85,2.88
10/3/2007,2.365,2.455,2.51,2.595,2.64,2.722,2.815,2.85,2.88
10/2/2007,2.355,2.41,2.49,2.547,2.63,2.705,2.815,2.83,2.85
10/1/2007,2.37,2.44,2.47,2.55,2.64,2.7,2.8,2.83,2.85
9/28/2007,2.335,2.4,2.45,2.52,2.59,2.66,2.735,2.8,2.82
9/27/2007,2.335,2.41,2.47,2.545,2.6,2.67,2.755,2.85,2.915
9/26/2007,2.315,2.375,2.43,2.488,2.545,2.62,2.71,2.72,2.75
9/25/2007,2.28,2.35,2.405,2.46,2.53,2.625,2.705,2.72,2.75
9/24/2007,2.295,2.355,2.405,2.475,2.525,2.595,2.665,2.72,2.75
9/21/2007,2.39,2.36,2.41,2.47,2.53,2.59,2.67,2.72,2.75
9/20/2007,2.265,2.305,2.34,2.395,2.465,2.535,2.608,2.625,2.65
9/19/2007,2.255,2.285,2.33,2.375,2.425,2.505,2.585,2.625,2.65
9/18/2007,2.265,2.305,2.325,2.375,2.435,2.505,2.575,2.625,2.65
9/17/2007,2.265,2.305,2.325,2.375,2.425,2.505,2.585,2.625,2.65
9/14/2007,2.265,2.305,2.335,2.388,2.385,2.515,2.31,2.625,2.65
9/13/2007,2.23,2.275,2.305,2.338,2.375,2.46,2.55,2.6,2.65
9/12/2007,2.235,2.255,2.29,2.335,2.375,2.45,2.54,2.6,2.65
9/11/2007,2.23,2.265,2.29,2.338,2.375,2.45,2.535,2.575,2.625
9/10/2007,2.215,2.25,2.28,2.325,2.365,2.44,2.535,2.575,2.7
9/7/2007,2.28,2.325,2.39,2.445,2.485,2.545,2.66,2.71,2.77
9/6/2007,2.295,2.34,2.4,2.46,2.505,2.56,2.66,2.71,2.77
9/5/2007,2.29,2.335,2.385,2.445,2.495,2.56,2.65,2.71,2.77
9/4/2007,2.28,2.325,2.365,2.42,2.475,2.545,2.64,2.72,2.77
9/3/2007,2.295,2.35,2.39,2.445,2.495,2.59,2.67,2.72,2.77
8/31/2007,2.31,2.35,2.405,2.465,2.515,2.59,2.67,2.71,2.77
8/30/2007,2.265,2.31,2.355,2.39,2.44,2.51,2.6,2.67,2.69
8/29/2007,2.255,2.3,2.35,2.395,2.43,2.49,2.59,2.63,2.67
8/28/2007,2.265,2.3,2.345,2.395,2.445,2.54,2.62,2.63,2.68
8/27/2007,2.285,2.335,2.38,2.44,2.5,2.555,2.64,2.62,2.72
8/24/2007,2.245,2.285,2.325,2.36,2.4,2.465,2.53,2.6,2.64
8/23/2007,2.25,2.29,2.33,2.375,2.415,2.48,2.555,2.59,2.63
8/22/2007,2.235,2.27,2.305,2.335,2.355,2.39,2.525,2.56,2.63
8/21/2007,2.205,2.235,2.265,2.295,2.325,2.38,2.46,2.56,2.63
8/20/2007,2.253,2.29,2.32,2.42,2.415,2.443,2.558,2.55,2.63
8/17/2007,2.205,2.255,2.255,2.275,2.325,2.39,2.5,2.55,2.59
8/16/2007,2.24,2.255,2.27,2.29,2.34,2.39,2.44,2.63,2.64
8/15/2007,2.285,2.305,2.315,2.34,2.375,2.445,2.535,2.68,2.71
8/14/2007,2.343,2.385,2.425,2.455,2.49,2.56,2.65,2.68,2.71
8/13/2007,2.323,2.373,2.415,2.438,2.49,2.555,2.645,2.68,2.76
8/10/2007,2.405,2.46,2.48,2.53,2.585,2.66,2.765,2.875,2.925
8/9/2007,2.445,2.515,2.565,2.605,2.655,2.725,2.815,2.85,2.925
8/8/2007,2.445,2.51,2.558,2.6,2.64,2.728,2.815,2.85,2.885
8/7/2007,2.42,2.485,2.54,2.565,2.6,2.67,2.785,2.825,2.87
8/6/2007,2.443,2.515,2.565,2.605,2.648,2.7,2.82,2.86,2.9
8/3/2007,2.48,2.56,2.62,2.665,2.69,2.8,2.87,2.97,3.01
8/2/2007,2.475,2.565,2.635,2.675,2.71,2.81,2.91,2.97,3.01
8/1/2007,2.47,2.575,2.635,2.675,2.725,2.805,2.94,3.02,3.03
7/31/2007,2.515,2.625,2.695,2.755,2.835,2.895,2.985,3.02,3.03
7/30/2007,2.515,2.63,2.695,2.755,2.815,2.905,2.995,3.02,3.03
7/27/2007,2.5,2.59,2.655,2.7,2.743,2.825,2.93,3.05,3.1
7/26/2007,2.515,2.625,2.695,2.76,2.8,2.89,2.995,3.05,3.13
7/25/2007,2.57,2.655,2.73,2.783,2.84,2.935,3.03,3.1,3.13
7/24/2007,2.555,2.655,2.73,2.795,2.855,2.945,3.045,3.1,3.13
7/23/2007,2.543,2.645,2.7,2.76,2.825,2.92,3.02,3.09,3.105
7/20/2007,2.508,2.59,2.625,2.695,2.762,2.848,2.935,2.9,2.95
7/19/2007,2.455,2.515,2.535,2.593,2.643,2.72,2.838,2.9,2.95
7/18/2007,2.42,2.48,2.523,2.58,2.63,2.705,2.835,2.88,2.93
7/17/2007,2.425,2.49,2.538,2.605,2.64,2.74,2.845,2.88,2.93
7/16/2007,2.405,2.45,2.51,2.56,2.615,2.705,2.815,2.91,2.93
7/13/2007,2.46,2.525,2.575,2.635,2.675,2.775,2.885,2.91,2.93
7/12/2007,2.468,2.52,2.565,2.61,2.67,2.78,2.89,2.91,2.9
7/11/2007,2.47,2.505,2.555,2.62,2.675,2.73,2.855,2.815,2.9
7/10/2007,2.47,2.5,2.565,2.64,2.68,2.765,2.89,2.815,2.9
7/9/2007,2.435,2.485,2.54,2.58,2.65,2.745,2.825,2.875,2.9
7/6/2007,2.465,2.505,2.568,2.635,2.68,2.78,2.883,2.875,2.9
7/5/2007,2.435,2.475,2.525,2.6,2.65,2.76,2.86,2.835,2.88
7/4/2007,2.435,2.44,2.495,2.55,2.62,2.71,2.81,2.82,2.82
7/3/2007,2.39,2.425,2.465,2.525,2.575,2.665,2.77,2.78,2.82
7/2/2007,2.35,2.375,2.41,2.465,2.525,2.595,2.71,2.73,2.78
6/29/2007,2.325,2.35,2.405,2.47,2.5,2.6,2.71,2.7,2.78
6/28/2007,2.325,2.325,2.37,2.415,2.48,2.56,2.675,2.7,2.75
6/27/2007,2.29,2.295,2.33,2.39,2.458,2.525,2.62,2.68,2.75
6/26/2007,2.26,2.27,2.315,2.385,2.435,2.493,2.59,2.68,2.75
6/25/2007,2.305,2.305,2.355,2.38,2.455,2.525,2.595,2.68,2.75
6/22/2007,2.36,2.365,2.405,2.47,2.53,2.585,2.675,2.72,2.75
6/21/2007,2.38,2.355,2.385,2.435,2.48,2.535,2.61,2.68,2.72
6/20/2007,2.435,2.39,2.418,2.463,2.495,2.57,2.65,2.68,2.8
6/19/2007,2.475,2.45,2.48,2.53,2.545,2.615,2.675,2.78,2.8
6/18/2007,2.475,2.465,2.485,2.53,2.57,2.625,2.735,2.78,2.8
6/15/2007,2.475,2.465,2.48,2.535,2.57,2.64,2.755,2.78,2.8
6/14/2007,2.475,2.465,2.475,2.545,2.585,2.625,2.735,2.78,2.8
6/13/2007,2.48,2.45,2.468,2.505,2.54,2.605,2.695,2.7,2.75
6/12/2007,2.468,2.435,2.448,2.46,2.49,2.548,2.605,2.725,2.775
6/11/2007,2.545,2.545,2.535,2.575,2.625,2.685,2.75,2.85,2.9
6/8/2007,2.525,2.535,2.535,2.585,2.65,2.73,2.8,2.85,2.9
6/7/2007,2.43,2.43,2.45,2.505,2.545,2.62,2.71,2.7,2.7
6/6/2007,2.385,2.375,2.395,2.45,2.495,2.575,2.63,2.7,2.7
6/5/2007,2.38,2.39,2.418,2.475,2.505,2.595,2.68,2.68,2.68
6/4/2007,2.325,2.335,2.39,2.41,2.465,2.535,2.62,2.7,2.7
6/1/2007,2.355,2.363,2.403,2.433,2.48,2.578,2.678,2.7,2.7
5/31/2007,2.36,2.36,2.405,2.413,2.445,2.51,2.643,2.65,2.7
5/30/2007,2.32,2.305,2.31,2.345,2.395,2.48,2.64,2.675,2.725
5/29/2007,2.135,2.175,2.23,2.28,2.34,2.445,2.59,2.675,2.725
5/28/2007,2.06,2.16,2.25,2.315,2.42,2.52,2.675,2.65,2.68
5/25/2007,1.978,2.08,2.185,2.265,2.355,2.465,2.61,2.6,2.65
5/24/2007,1.945,2.045,2.145,2.215,2.31,2.42,2.555,2.6,2.65
5/23/2007,1.935,2.03,2.11,2.185,2.28,2.4,2.538,2.55,2.55
5/22/2007,1.925,2.015,2.095,2.18,2.263,2.39,2.51,2.55,2.55
5/21/2007,1.925,2.01,2.09,2.175,2.25,2.37,2.505,2.5,2.5
5/18/2007,1.91,2,2.07,2.155,2.235,2.35,2.475,2.5,2.5
5/17/2007,1.905,1.98,2.065,2.14,2.215,2.325,2.435,2.48,2.48
5/16/2007,1.91,1.985,2.065,2.135,2.205,2.325,2.44,2.45,2.47
5/15/2007,1.9,1.96,2.025,2.09,2.168,2.278,2.4,2.45,2.47
5/14/2007,1.885,1.955,2.005,2.065,2.145,2.25,2.385,2.45,2.47
5/11/2007,1.885,1.955,2.005,2.065,2.14,2.245,2.365,2.45,2.47
5/10/2007,1.89,1.955,2.025,2.09,2.15,2.27,2.39,2.49,2.5
5/9/2007,1.885,1.955,2.02,2.09,2.165,2.27,2.42,2.475,2.515
5/8/2007,1.895,1.96,2.025,2.1,2.18,2.295,2.415,2.5,2.53
5/7/2007,1.89,1.963,2.035,2.123,2.21,2.32,2.45,2.5,2.55
5/4/2007,1.895,1.975,2.055,2.14,2.23,2.35,2.485,2.5,2.55
5/3/2007,1.895,1.98,2.055,2.153,2.25,2.365,2.5,2.47,2.575
5/2/2007,1.885,1.955,2.035,2.105,2.18,2.305,2.425,2.47,2.5
5/1/2007,1.885,1.95,2.035,2.12,2.19,2.31,2.425,2.47,2.5
4/30/2007,1.885,1.945,2.035,2.115,2.195,2.315,2.425,2.47,2.5
4/27/2007,1.89,1.953,2.035,2.12,2.195,2.305,2.425,2.47,2.5
4/26/2007,1.885,1.95,2.035,2.115,2.19,2.31,2.425,2.45,2.485
4/25/2007,1.885,1.955,2.04,2.11,2.185,2.28,2.4,2.435,2.46
4/24/2007,1.885,1.955,2.04,2.105,2.18,2.285,2.435,2.435,2.45
4/23/2007,1.875,1.945,2.015,2.08,2.145,2.245,2.365,2.41,2.45
4/20/2007,1.885,1.95,2.01,2.075,2.135,2.25,2.375,2.415,2.45
4/19/2007,1.88,1.925,1.995,2.055,2.105,2.225,2.35,2.4,2.45
4/18/2007,1.885,1.968,2.038,2.095,2.18,2.28,2.4,2.47,2.515
4/17/2007,1.895,1.97,2.055,2.115,2.18,2.3,2.435,2.425,2.45
4/16/2007,1.885,1.963,2.03,2.11,2.17,2.28,2.415,2.41,2.36
4/13/2007,1.9,1.935,1.995,2.055,2.115,2.22,2.34,2.345,2.36
4/12/2007,1.9,1.935,1.99,2.05,2.11,2.215,2.33,2.325,2.335
4/11/2007,1.885,1.93,1.97,2.03,2.095,2.19,2.315,2.315,2.335
4/10/2007,1.865,1.905,1.945,2.005,2.055,2.16,2.28,2.315,2.335
4/9/2007,1.865,1.903,1.943,2,2.06,2.16,2.273,2.3,2.32
4/6/2007,1.86,1.89,1.935,1.99,2.04,2.14,2.25,2.3,2.32
4/5/2007,1.86,1.89,1.93,1.99,2.04,2.14,2.25,2.3,2.32
4/4/2007,1.855,1.91,1.94,1.985,2.04,2.15,2.254,2.3,2.32
4/3/2007,1.85,1.89,1.925,1.985,2.03,2.13,2.25,2.3,2.32
4/2/2007,1.855,1.895,1.935,1.985,2.04,2.135,2.255,2.28,2.3
3/30/2007,1.845,1.893,1.92,1.97,2.02,2.143,2.253,2.28,2.3
3/29/2007,1.84,1.88,1.915,1.975,2.033,2.11,2.24,2.28,2.305
3/28/2007,1.845,1.875,1.915,1.965,2.02,2.13,2.235,2.27,2.3
3/27/2007,1.84,1.88,1.92,1.965,2.025,2.12,2.23,2.27,2.3
3/26/2007,1.84,1.883,1.915,1.965,2.015,2.108,2.22,2.22,2.22
3/23/2007,1.838,1.875,1.915,1.97,2.015,2.11,2.213,2.215,2.215
3/22/2007,1.835,1.865,1.905,1.965,2.01,2.11,2.19,2.215,2.215
3/21/2007,1.835,1.873,1.915,1.965,2.015,2.103,2.205,2.215,2.215
3/20/2007,1.835,1.865,1.918,1.97,2.015,2.115,2.21,2.215,2.215
3/19/2007,1.835,1.865,1.905,1.965,2.015,2.125,2.215,2.215,2.215
3/16/2007,1.835,1.873,1.91,1.965,2.01,2.11,2.195,2.19,2.205
3/15/2007,1.828,1.865,1.905,1.963,2.01,2.103,2.2,2.21,2.23
3/14/2007,1.825,1.86,1.905,1.955,2,2.085,2.2,2.19,2.205
3/13/2007,1.825,1.858,1.91,1.96,2.003,2.105,2.2,2.19,2.205
3/12/2007,1.825,1.855,1.91,1.955,2,2.085,2.18,2.19,2.205
3/9/2007,1.823,1.855,1.898,1.948,1.995,2.075,2.18,2.19,2.205
3/8/2007,1.82,1.85,1.895,1.945,1.995,2.075,2.175,2.19,2.205
3/7/2007,1.82,1.85,1.9,1.95,1.99,2.075,2.175,2.19,2.205
3/6/2007,1.82,1.85,1.9,1.95,1.995,2.075,2.18,2.19,2.205
3/5/2007,1.823,1.845,1.893,1.945,1.993,2.058,2.155,2.185,2.25
3/2/2007,1.815,1.848,1.905,1.96,2.005,2.078,2.165,2.22,2.25
3/1/2007,1.82,1.855,1.905,1.965,2.02,2.105,2.18,2.22,2.25
2/28/2007,1.82,1.855,1.905,1.965,2.02,2.105,2.18,2.22,2.25
2/27/2007,1.82,1.855,1.905,1.965,2.02,2.105,2.18,2.22,2.25
2/26/2007,1.82,1.853,1.908,1.965,2.013,2.09,2.18,2.22,2.25
2/23/2007,1.82,1.85,1.905,1.965,2.01,2.105,2.18,2.22,2.25
2/22/2007,1.823,1.855,1.91,1.96,2.015,2.103,2.185,2.22,2.25
2/21/2007,1.82,1.85,1.905,1.965,2.01,2.105,2.18,2.22,2.25
2/20/2007,1.825,1.86,1.915,1.965,2.02,2.105,2.19,2.22,2.25
2/19/2007,1.82,1.85,1.905,1.965,2.01,2.105,2.18,2.22,2.25
2/16/2007,1.82,1.86,1.91,1.96,2.015,2.105,2.185,2.22,2.25
2/15/2007,1.825,1.865,1.93,1.975,2.02,2.105,2.2,2.22,2.25
2/14/2007,1.82,1.86,1.92,1.97,2.015,2.105,2.19,2.22,2.27
2/13/2007,1.82,1.86,1.92,1.97,2.02,2.105,2.2,2.22,2.27
2/12/2007,1.82,1.865,1.915,1.97,2.025,2.105,2.205,2.22,2.27
2/9/2007,1.82,1.865,1.915,1.975,2.03,2.105,2.21,2.22,2.27
2/8/2007,1.82,1.865,1.923,1.975,2.033,2.118,2.21,2.22,2.27
2/7/2007,1.82,1.86,1.915,1.975,2.03,2.105,2.21,2.22,2.27
2/6/2007,1.82,1.86,1.915,1.975,2.025,2.105,2.205,2.22,2.27
2/5/2007,1.82,1.86,1.925,1.975,2.025,2.105,2.205,2.22,2.27
2/2/2007,1.82,1.865,1.925,1.975,2.025,2.105,2.205,2.22,2.27
2/1/2007,1.82,1.87,1.92,1.97,2.025,2.095,2.195,2.22,2.27
1/31/2007,1.825,1.865,1.915,1.97,2.025,2.095,2.18,2.21,2.27
1/30/2007,1.83,1.86,1.91,1.97,2.03,2.11,2.23,2.23,2.28
1/29/2007,1.83,1.865,1.925,1.985,2.04,2.13,2.23,2.26,2.3
1/26/2007,1.825,1.865,1.925,1.985,2.04,2.13,2.23,2.26,2.3
1/25/2007,1.83,1.875,1.935,2.005,2.065,2.145,2.25,2.26,2.3
1/24/2007,1.825,1.875,1.935,1.995,2.045,2.15,2.235,2.26,2.3
1/23/2007,1.833,1.87,1.935,1.995,2.045,2.145,2.235,2.26,2.3
1/22/2007,1.83,1.87,1.93,1.99,2.065,2.155,2.245,2.26,2.3
1/19/2007,1.83,1.87,1.93,1.99,2.065,2.138,2.25,2.26,2.3
1/18/2007,1.82,1.88,1.93,1.99,2.055,2.155,2.24,2.28,2.28
1/17/2007,1.82,1.88,1.925,1.985,2.05,2.12,2.225,2.225,2.235
1/16/2007,1.815,1.855,1.91,1.985,2.043,2.105,2.205,2.215,2.235
1/15/2007,1.82,1.85,1.91,1.975,2.043,2.105,2.2,2.215,2.235
1/12/2007,1.805,1.855,1.9,1.96,2.01,2.095,2.195,2.2,2.205
1/11/2007,1.805,1.855,1.9,1.96,2.01,2.083,2.175,2.19,2.205
1/10/2007,1.805,1.855,1.9,1.96,2.01,2.083,2.175,2.19,2.205
1/9/2007,1.81,1.85,1.905,1.965,2.025,2.09,2.16,2.19,2.205
1/8/2007,1.805,1.845,1.895,1.955,2.015,2.08,2.16,2.19,2.205
1/5/2007,1.805,1.845,1.9,1.955,2.01,2.09,2.175,2.21,2.23
1/4/2007,1.805,1.855,1.9,1.96,2.01,2.088,2.175,2.22,2.23
1/3/2007,1.805,1.845,1.895,1.955,2.02,2.105,2.195,2.245,2.265
1/2/2007,1.805,1.865,1.925,1.975,2.035,2.125,2.215,2.245,2.265
1/1/2007,1.805,1.865,1.925,1.975,2.035,2.125,2.215,2.245,2.265
12/29/2006,1.805,1.865,1.925,1.98,2.04,2.125,2.215,2.245,2.265
12/28/2006,1.815,1.865,1.935,1.995,2.045,2.13,2.225,2.245,2.265
12/27/2006,1.81,1.865,1.915,1.975,2.035,2.125,2.215,2.245,2.265
12/26/2006,1.805,1.86,1.94,1.98,2.05,2.135,2.22,2.245,2.265
12/25/2006,1.81,1.865,1.915,1.975,2.035,2.125,2.215,2.245,2.265
12/22/2006,1.81,1.865,1.915,1.975,2.035,2.125,2.215,2.245,2.265
12/21/2006,1.81,1.855,1.915,1.975,2.035,2.115,2.215,2.225,2.265
12/20/2006,1.81,1.86,1.935,1.995,2.035,2.12,2.225,2.225,2.255
12/19/2006,1.81,1.855,1.905,1.965,2.025,2.115,2.2,2.225,2.255
12/18/2006,1.81,1.855,1.905,1.965,2.025,2.115,2.2,2.225,2.255
12/15/2006,1.815,1.855,1.91,1.97,2.03,2.11,2.19,2.225,2.255
12/14/2006,1.815,1.855,1.91,1.97,2.03,2.11,2.19,2.225,2.255
12/13/2006,1.8,1.855,1.9,1.965,2.02,2.1,2.185,2.205,2.245
12/12/2006,1.8,1.855,1.9,1.965,2.02,2.085,2.18,2.205,2.245
12/11/2006,1.8,1.855,1.9,1.965,2.02,2.085,2.18,2.205,2.245
12/8/2006,1.815,1.855,1.91,1.97,2.03,2.09,2.18,2.205,2.245
12/7/2006,1.815,1.855,1.91,1.97,2.03,2.09,2.18,2.205,2.245
12/6/2006,1.8,1.855,1.9,1.965,2.02,2.085,2.195,2.205,2.245
12/5/2006,1.8,1.855,1.9,1.965,2.02,2.085,2.195,2.205,2.245
12/4/2006,1.8,1.855,1.89,1.97,2.025,2.085,2.18,2.205,2.245
12/1/2006,1.8,1.85,1.915,1.965,2.025,2.085,2.17,2.205,2.245
11/30/2006,1.815,1.855,1.91,1.97,2.03,2.08,2.16,2.345,2.425
11/29/2006,1.815,1.855,1.91,1.97,2.03,2.08,2.16,2.345,2.425
11/28/2006,1.815,1.855,1.91,1.97,2.03,2.08,2.16,2.345,2.425
11/27/2006,1.815,1.865,1.925,1.975,2.05,2.115,2.17,2.345,2.425
11/24/2006,1.815,1.865,1.925,1.975,2.05,2.115,2.17,2.345,2.425
11/23/2006,1.805,1.855,1.915,1.965,2.025,2.1,2.165,2.345,2.425
11/22/2006,1.805,1.845,1.885,1.945,1.995,2.08,2.135,2.345,2.425
11/21/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/20/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/17/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/16/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/15/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/14/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/13/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/10/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/9/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/8/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/7/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/6/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/3/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/2/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
11/1/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/31/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/30/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/27/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/26/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/25/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/24/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/23/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/20/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/19/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/18/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/17/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/16/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/13/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/12/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/11/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/10/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/9/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/6/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/5/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
10/4/2006,1.785,1.865,1.955,2.015,2.095,2.205,2.325,2.345,2.425
